filename,gain,target,location,mean_db,std_db,max_db
drone_000224.pt,50,1,Yarkon rosh zipor,9.984682083129883,10.190756797790527,36.48845291137695
drone_000225.pt,50,1,Yarkon rosh zipor,7.587024211883545,10.9896240234375,39.19784164428711
drone_000226.pt,50,1,Yarkon rosh zipor,7.996495246887207,11.013174057006836,37.77191925048828
drone_000227.pt,50,1,Yarkon rosh zipor,7.857158184051514,10.354398727416992,38.630592346191406
drone_000228.pt,50,1,Yarkon rosh zipor,4.656189918518066,11.452431678771973,35.79350280761719
drone_000229.pt,50,1,Yarkon rosh zipor,6.9200968742370605,9.532883644104004,36.940914154052734
drone_000230.pt,50,1,Yarkon rosh zipor,7.992394924163818,9.72216510772705,37.32136917114258
drone_000231.pt,50,1,Yarkon rosh zipor,3.6216399669647217,12.723310470581055,38.179718017578125
drone_000232.pt,50,1,Yarkon rosh zipor,7.829316139221191,11.578054428100586,36.32176208496094
drone_000233.pt,50,1,Yarkon rosh zipor,9.742976188659668,9.94384765625,39.355873107910156
drone_000234.pt,50,1,Yarkon rosh zipor,9.174790382385254,10.233892440795898,35.34035110473633
drone_000235.pt,50,1,Yarkon rosh zipor,12.34404182434082,7.2812395095825195,38.82947540283203
drone_000236.pt,50,1,Yarkon rosh zipor,10.004583358764648,9.311752319335938,37.28019332885742
drone_000237.pt,50,1,Yarkon rosh zipor,8.416570663452148,10.780291557312012,38.34076690673828
drone_000238.pt,50,1,Yarkon rosh zipor,6.8853440284729,11.638652801513672,39.835323333740234
drone_000239.pt,50,1,Yarkon rosh zipor,7.856402397155762,10.610152244567871,38.497318267822266
drone_000240.pt,50,1,Yarkon rosh zipor,9.71316909790039,9.7045259475708,40.13037109375
drone_000241.pt,50,1,Yarkon rosh zipor,9.024231910705566,10.78991413116455,38.820987701416016
drone_000242.pt,50,1,Yarkon rosh zipor,9.035667419433594,9.130990028381348,39.05686569213867
drone_000243.pt,50,1,Yarkon rosh zipor,7.583294868469238,11.890958786010742,35.895599365234375
drone_000244.pt,50,1,Yarkon rosh zipor,9.756518363952637,8.689555168151855,38.32289123535156
drone_000245.pt,50,1,Yarkon rosh zipor,8.600082397460938,11.115375518798828,37.31361770629883
drone_000246.pt,50,1,Yarkon rosh zipor,8.620156288146973,10.912843704223633,34.439598083496094
drone_000247.pt,50,1,Yarkon rosh zipor,7.687017440795898,11.266247749328613,37.98963928222656
drone_000248.pt,50,1,Yarkon rosh zipor,8.558826446533203,11.195016860961914,37.981319427490234
drone_000249.pt,50,1,Yarkon rosh zipor,6.533606052398682,9.893081665039062,40.85923767089844
drone_000250.pt,50,1,Yarkon rosh zipor,11.506213188171387,7.247849464416504,35.2437629699707
drone_000251.pt,50,1,Yarkon rosh zipor,14.644411087036133,5.172727108001709,44.23832702636719
ambience_000304.pt,75,0,Yarkon,3.3975093364715576,15.923720359802246,42.70466613769531
ambience_000305.pt,75,0,Yarkon,2.239804744720459,14.936596870422363,43.83331298828125
ambience_000306.pt,75,0,Yarkon,-0.06125519424676895,13.97114372253418,47.02132797241211
ambience_000307.pt,75,0,Yarkon,7.13287878036499,13.949469566345215,36.142303466796875
ambience_000308.pt,75,0,Yarkon,-1.0794596672058105,14.61213493347168,52.412841796875
ambience_000309.pt,75,0,Yarkon,5.625707626342773,14.269330978393555,40.68439865112305
ambience_000310.pt,75,0,Yarkon,5.2153639793396,13.67885971069336,42.81089401245117
ambience_000311.pt,75,0,Yarkon,6.706851482391357,12.479008674621582,40.94950866699219
ambience_000312.pt,75,0,Yarkon,6.704901695251465,11.610109329223633,44.29345703125
ambience_000313.pt,75,0,Yarkon,4.982473373413086,12.264580726623535,40.45259094238281
ambience_000314.pt,75,0,Yarkon,6.3505167961120605,14.120189666748047,35.68492126464844
ambience_000315.pt,75,0,Yarkon,5.165694236755371,14.336845397949219,34.67501449584961
ambience_000316.pt,75,0,Yarkon,7.362222194671631,13.254311561584473,33.69462203979492
ambience_000317.pt,75,0,Yarkon,7.285118103027344,14.046016693115234,33.00027084350586
ambience_000318.pt,75,0,Yarkon,6.036272048950195,14.59080696105957,33.564353942871094
ambience_000319.pt,75,0,Yarkon,6.288858413696289,13.450690269470215,38.15772247314453
ambience_000320.pt,75,0,Yarkon,6.831241130828857,13.704460144042969,33.75491714477539
ambience_000321.pt,75,0,Yarkon,6.571401119232178,14.502511024475098,34.92831039428711
ambience_000322.pt,75,0,Yarkon,5.853358745574951,15.477659225463867,34.99345397949219
ambience_000323.pt,75,0,Yarkon,5.645613670349121,14.932772636413574,37.7576789855957
ambience_000324.pt,75,0,Yarkon,5.2749857902526855,15.042028427124023,46.663978576660156
ambience_000325.pt,75,0,Yarkon,6.319201946258545,14.835771560668945,40.024330139160156
ambience_000326.pt,75,0,Yarkon,4.6154398918151855,14.819805145263672,45.97028732299805
ambience_000327.pt,75,0,Yarkon,6.465303897857666,14.57199478149414,36.028751373291016
ambience_000328.pt,75,0,Yarkon,4.689582824707031,14.009492874145508,43.96568298339844
ambience_000329.pt,75,0,Yarkon,-0.5904565453529358,13.433682441711426,47.40953063964844
ambience_000330.pt,75,0,Yarkon,6.099213600158691,13.443294525146484,42.22233581542969
ambience_000331.pt,75,0,Yarkon,6.811825275421143,13.63058853149414,38.193687438964844
ambience_000332.pt,75,0,Yarkon,6.101727485656738,13.845273971557617,42.67430877685547
ambience_000333.pt,75,0,Yarkon,6.239333152770996,12.31141185760498,42.499412536621094
ambience_000334.pt,75,0,Yarkon,6.1893696784973145,12.465869903564453,41.52022933959961
ambience_000335.pt,75,0,Yarkon,3.10176157951355,12.789713859558105,46.06554412841797
ambience_000336.pt,75,0,Yarkon,4.197454929351807,13.192026138305664,39.96690368652344
ambience_000337.pt,75,0,Yarkon,5.867150783538818,12.366606712341309,41.18476867675781
ambience_000338.pt,75,0,Yarkon,5.5836992263793945,11.444377899169922,41.37208557128906
ambience_000339.pt,75,0,Yarkon,6.265862941741943,11.428988456726074,38.68296813964844
ambience_000340.pt,75,0,Yarkon,3.9529058933258057,12.397087097167969,40.20034408569336
ambience_000341.pt,75,0,Yarkon,3.874211549758911,13.984193801879883,41.24063491821289
ambience_000342.pt,75,0,Yarkon,4.732418060302734,14.192924499511719,39.7327880859375
ambience_000343.pt,75,0,Yarkon,5.78706169128418,13.819354057312012,39.38299560546875
ambience_000344.pt,75,0,Yarkon,5.509044647216797,13.604063987731934,37.26464080810547
ambience_000345.pt,75,0,Yarkon,8.801029205322266,12.493474006652832,32.61947250366211
ambience_000346.pt,75,0,Yarkon,8.142945289611816,12.765785217285156,32.18732452392578
ambience_000347.pt,75,0,Yarkon,7.512691974639893,13.517110824584961,32.884674072265625
ambience_000348.pt,75,0,Yarkon,7.046043872833252,13.8508939743042,36.64630126953125
ambience_000349.pt,75,0,Yarkon,7.327645778656006,14.007739067077637,37.296268463134766
ambience_000350.pt,75,0,Yarkon,6.5902628898620605,14.054547309875488,33.50007629394531
ambience_000351.pt,75,0,Yarkon,6.033912181854248,13.743941307067871,34.071746826171875
ambience_000352.pt,75,0,Yarkon,6.712249755859375,13.571993827819824,32.678226470947266
ambience_000353.pt,75,0,Yarkon,7.067360877990723,13.461893081665039,32.263954162597656
ambience_000354.pt,75,0,Yarkon,8.381396293640137,12.782855033874512,34.18930435180664
ambience_000355.pt,75,0,Yarkon,7.123621463775635,12.416831970214844,36.99932861328125
ambience_000356.pt,75,0,Yarkon,6.673346996307373,12.116493225097656,37.23699188232422
ambience_000357.pt,75,0,Yarkon,6.719935417175293,12.597038269042969,37.84346389770508
ambience_000358.pt,75,0,Yarkon,7.114356517791748,13.167141914367676,35.68013000488281
ambience_000359.pt,75,0,Yarkon,6.021354675292969,13.73586654663086,35.175750732421875
ambience_000360.pt,75,0,Yarkon,2.849660634994507,14.462628364562988,39.33619689941406
ambience_000361.pt,75,0,Yarkon,2.141826868057251,14.307811737060547,40.167137145996094
ambience_000362.pt,75,0,Yarkon,5.605174541473389,13.958502769470215,40.34958267211914
ambience_000363.pt,75,0,Yarkon,6.33859920501709,13.673683166503906,37.46177291870117
ambience_000364.pt,75,0,Yarkon,6.258839130401611,13.671009063720703,34.77882766723633
ambience_000365.pt,75,0,Yarkon,6.699456691741943,13.2452974319458,36.151756286621094
ambience_000366.pt,75,0,Yarkon,7.045302867889404,12.738635063171387,34.43674850463867
ambience_000367.pt,75,0,Yarkon,5.783547401428223,12.242883682250977,43.340171813964844
ambience_000368.pt,75,0,Yarkon,6.112186908721924,11.987581253051758,39.935157775878906
ambience_000369.pt,75,0,Yarkon,5.644765853881836,11.65068531036377,42.862220764160156
ambience_000370.pt,75,0,Yarkon,-2.3171682357788086,13.218131065368652,47.15672302246094
ambience_000371.pt,75,0,Yarkon,2.0938072204589844,14.425841331481934,45.55249786376953
ambience_000372.pt,75,0,Yarkon,0.846765398979187,14.073196411132812,49.071983337402344
ambience_000373.pt,75,0,Yarkon,-1.6003873348236084,12.12973403930664,42.505859375
ambience_000374.pt,75,0,Yarkon,-1.7364472150802612,11.52380084991455,46.72675704956055
ambience_000375.pt,75,0,Yarkon,4.3695502281188965,12.496371269226074,45.100040435791016
ambience_000376.pt,75,0,Yarkon,5.665656566619873,13.594368934631348,38.467735290527344
ambience_000377.pt,75,0,Yarkon,3.6963610649108887,12.500920295715332,41.820072174072266
ambience_000378.pt,75,0,Yarkon,5.360727787017822,12.642403602600098,43.51549530029297
ambience_000379.pt,75,0,Yarkon,6.491381645202637,13.770071029663086,39.005496978759766
ambience_000380.pt,75,0,Yarkon,6.557398319244385,14.410091400146484,35.88429260253906
ambience_000381.pt,75,0,Yarkon,6.646231651306152,15.311373710632324,38.984657287597656
ambience_000382.pt,75,0,Yarkon,6.812305450439453,14.43178653717041,35.193931579589844
ambience_000383.pt,75,0,Yarkon,7.5903801918029785,14.229571342468262,31.836017608642578
ambience_000384.pt,75,0,Yarkon,6.466649532318115,14.743364334106445,35.12406921386719
ambience_000385.pt,75,0,Yarkon,5.590813159942627,15.138561248779297,35.13615036010742
ambience_000386.pt,75,0,Yarkon,5.633177757263184,15.117447853088379,42.366214752197266
ambience_000387.pt,75,0,Yarkon,6.524599075317383,15.330947875976562,32.644020080566406
ambience_000388.pt,75,0,Yarkon,7.202724933624268,14.840490341186523,31.475234985351562
ambience_000389.pt,75,0,Yarkon,6.656396865844727,14.945056915283203,35.001075744628906
ambience_000390.pt,75,0,Yarkon,6.773340225219727,14.475358009338379,39.87407684326172
ambience_000391.pt,75,0,Yarkon,7.102145195007324,14.49517822265625,32.5971565246582
ambience_000392.pt,75,0,Yarkon,6.739511013031006,14.688935279846191,36.88347625732422
ambience_000393.pt,75,0,Yarkon,6.694616794586182,14.474620819091797,34.07826614379883
ambience_000394.pt,75,0,Yarkon,7.0709333419799805,13.986632347106934,32.85528564453125
ambience_000395.pt,75,0,Yarkon,7.114828586578369,13.263259887695312,33.98109817504883
ambience_000396.pt,75,0,Yarkon,7.077414512634277,13.080452919006348,34.06596374511719
ambience_000397.pt,75,0,Yarkon,7.165424346923828,12.989213943481445,34.05679702758789
ambience_000398.pt,75,0,Yarkon,7.870127201080322,11.491022109985352,36.645572662353516
ambience_000399.pt,75,0,Yarkon,-2.0855958461761475,12.973752975463867,46.272891998291016
ambience_000400.pt,75,0,Yarkon,3.399895668029785,14.187212944030762,40.87162399291992
ambience_000401.pt,75,0,Yarkon,3.713197946548462,15.38500690460205,44.023128509521484
ambience_000402.pt,75,0,Yarkon,4.675380229949951,15.375993728637695,35.51164245605469
ambience_000403.pt,75,0,Yarkon,5.2525105476379395,15.473737716674805,34.53213882446289
ambience_000404.pt,75,0,Yarkon,5.773635387420654,15.489519119262695,40.23689651489258
ambience_000405.pt,75,0,Yarkon,7.733749866485596,14.428466796875,32.28999328613281
ambience_000406.pt,75,0,Yarkon,9.088655471801758,13.205791473388672,33.42695617675781
ambience_000407.pt,75,0,Yarkon,8.680852890014648,13.513108253479004,36.680816650390625
ambience_000408.pt,75,0,Yarkon,8.265702247619629,13.51017951965332,35.069000244140625
ambience_000409.pt,75,0,Yarkon,3.078179359436035,13.824742317199707,45.87894058227539
ambience_000410.pt,75,0,Yarkon,6.030708312988281,14.534098625183105,41.436309814453125
ambience_000411.pt,75,0,Yarkon,5.635251522064209,15.356237411499023,40.584266662597656
ambience_000412.pt,75,0,Yarkon,2.085637331008911,15.580899238586426,41.565826416015625
ambience_000413.pt,75,0,Yarkon,1.7862095832824707,13.951157569885254,41.93667984008789
ambience_000414.pt,75,0,Yarkon,1.029988169670105,13.655097961425781,42.956993103027344
ambience_000415.pt,75,0,Yarkon,6.06833553314209,13.930829048156738,39.46585464477539
ambience_000416.pt,75,0,Yarkon,5.058626174926758,12.323664665222168,37.880157470703125
ambience_000417.pt,75,0,Yarkon,6.733150005340576,12.318620681762695,37.06676483154297
ambience_000418.pt,75,0,Yarkon,7.142364501953125,13.888991355895996,33.727752685546875
ambience_000419.pt,75,0,Yarkon,6.776214122772217,14.23660945892334,32.544029235839844
ambience_000420.pt,75,0,Yarkon,6.738835334777832,14.493825912475586,33.170745849609375
ambience_000421.pt,75,0,Yarkon,7.67661190032959,14.810144424438477,30.957307815551758
ambience_000422.pt,75,0,Yarkon,5.2226104736328125,15.638684272766113,45.55710220336914
ambience_000423.pt,75,0,Yarkon,6.48404598236084,15.505542755126953,36.46220779418945
ambience_000424.pt,75,0,Yarkon,6.905645370483398,15.254847526550293,33.763240814208984
ambience_000425.pt,75,0,Yarkon,5.899790287017822,14.648987770080566,38.95978927612305
ambience_000426.pt,75,0,Yarkon,6.677825450897217,14.83676528930664,37.02088928222656
ambience_000427.pt,75,0,Yarkon,5.814224720001221,14.7908935546875,35.017581939697266
ambience_000428.pt,75,0,Yarkon,5.296918869018555,13.88509464263916,39.68003463745117
ambience_000429.pt,75,0,Yarkon,1.3783693313598633,14.592391014099121,42.803531646728516
ambience_000430.pt,75,0,Yarkon,1.4598273038864136,14.46819019317627,44.66741943359375
ambience_000431.pt,75,0,Yarkon,1.795390009880066,12.181347846984863,50.80402755737305
ambience_000432.pt,75,0,Yarkon,-5.180870532989502,15.278194427490234,41.667945861816406
ambience_000433.pt,75,0,Yarkon,-3.807758331298828,15.349491119384766,43.93736267089844
ambience_000434.pt,75,0,Yarkon,-3.373833656311035,13.02149486541748,44.253196716308594
ambience_000435.pt,75,0,Yarkon,2.667341470718384,12.10722827911377,42.47257614135742
ambience_000436.pt,75,0,Yarkon,5.6119208335876465,12.124838829040527,42.459442138671875
ambience_000437.pt,75,0,Yarkon,-4.227306365966797,14.23696231842041,41.7012939453125
ambience_000438.pt,75,0,Yarkon,0.9045622944831848,13.671048164367676,41.466552734375
ambience_000439.pt,75,0,Yarkon,-6.193041801452637,16.645511627197266,40.00769805908203
ambience_000440.pt,75,0,Yarkon,-7.431004047393799,16.733234405517578,40.46168518066406
ambience_000441.pt,75,0,Yarkon,-3.334211587905884,15.80128288269043,42.31298065185547
ambience_000442.pt,75,0,Yarkon,2.5217020511627197,15.63989543914795,42.69083023071289
ambience_000443.pt,75,0,Yarkon,4.150891304016113,16.108272552490234,40.503753662109375
ambience_000444.pt,75,0,Yarkon,2.565140724182129,16.139490127563477,43.32206344604492
ambience_000445.pt,75,0,Yarkon,-0.07040724158287048,15.780102729797363,43.638458251953125
ambience_000446.pt,75,0,Yarkon,-4.734487056732178,16.435945510864258,41.230796813964844
ambience_000447.pt,75,0,Yarkon,-1.8461174964904785,15.253055572509766,42.53453826904297
ambience_000448.pt,75,0,Yarkon,4.354631423950195,14.4149169921875,41.85785675048828
ambience_000449.pt,75,0,Yarkon,6.123823165893555,14.380819320678711,45.16714096069336
ambience_000450.pt,75,0,Yarkon,6.419464588165283,14.496420860290527,37.31925582885742
ambience_000451.pt,75,0,Yarkon,6.616394996643066,14.419147491455078,36.92805099487305
ambience_000452.pt,75,0,Yarkon,4.661886215209961,13.538586616516113,46.956642150878906
ambience_000453.pt,75,0,Yarkon,6.486982822418213,13.233723640441895,35.9935188293457
drone_000252.pt,50,1,Yarkon,11.099233627319336,11.16715145111084,46.38307571411133
drone_000253.pt,50,1,Yarkon,8.592325210571289,13.265998840332031,32.69465637207031
drone_000254.pt,50,1,Yarkon,8.940271377563477,12.189550399780273,32.138362884521484
drone_000255.pt,50,1,Yarkon,8.605271339416504,12.55594253540039,31.396024703979492
drone_000256.pt,50,1,Yarkon,3.4888436794281006,12.694527626037598,46.57915496826172
drone_000257.pt,50,1,Yarkon,7.124520301818848,12.636693000793457,43.207130432128906
drone_000258.pt,50,1,Yarkon,8.097908973693848,12.807987213134766,34.6876220703125
drone_000259.pt,50,1,Yarkon,8.513396263122559,12.60449504852295,35.648433685302734
drone_000260.pt,50,1,Yarkon,8.999878883361816,12.626530647277832,31.857969284057617
drone_000261.pt,50,1,Yarkon,10.639697074890137,11.796775817871094,34.436397552490234
drone_000262.pt,50,1,Yarkon,11.850959777832031,11.022478103637695,32.185203552246094
drone_000263.pt,50,1,Yarkon,10.401158332824707,11.095551490783691,37.69618225097656
drone_000264.pt,50,1,Yarkon,10.486615180969238,10.757179260253906,35.82067108154297
drone_000265.pt,50,1,Yarkon,10.266440391540527,10.277447700500488,38.58512496948242
drone_000266.pt,50,1,Yarkon,11.97083854675293,9.352017402648926,34.963558197021484
drone_000267.pt,50,1,Yarkon,11.856101036071777,9.330087661743164,38.075130462646484
drone_000268.pt,50,1,Yarkon,10.689422607421875,9.425469398498535,41.646644592285156
drone_000269.pt,50,1,Yarkon,9.007102012634277,9.946004867553711,43.617130279541016
drone_000270.pt,50,1,Yarkon,10.096628189086914,10.363274574279785,38.264957427978516
drone_000271.pt,50,1,Yarkon,10.49763298034668,8.991544723510742,41.39072036743164
drone_000272.pt,50,1,Yarkon,8.959173202514648,10.405258178710938,41.75876998901367
drone_000273.pt,50,1,Yarkon,4.819301128387451,13.203598976135254,40.3394775390625
drone_000274.pt,50,1,Yarkon,-1.0964319705963135,13.44687271118164,40.34089660644531
drone_000275.pt,50,1,Yarkon,5.50203275680542,12.868050575256348,42.731201171875
drone_000276.pt,50,1,Yarkon,4.93020486831665,13.583598136901855,38.402740478515625
drone_000277.pt,50,1,Yarkon,-2.544140338897705,14.866008758544922,40.019927978515625
drone_000278.pt,50,1,Yarkon,3.6318602561950684,13.899022102355957,41.014122009277344
drone_000279.pt,50,1,Yarkon,5.909655570983887,13.730125427246094,42.51350402832031
drone_000280.pt,50,1,Yarkon,5.302994251251221,13.800923347473145,39.17677307128906
drone_000281.pt,50,1,Yarkon,6.475917339324951,13.339303970336914,39.699005126953125
drone_000282.pt,50,1,Yarkon,2.3637044429779053,13.970193862915039,46.77629852294922
drone_000283.pt,50,1,Yarkon,6.4583611488342285,13.212885856628418,38.92247772216797
drone_000284.pt,50,1,Yarkon,6.5932722091674805,14.489867210388184,38.73948287963867
drone_000285.pt,50,1,Yarkon,6.804056644439697,14.472166061401367,38.8536376953125
drone_000286.pt,50,1,Yarkon,7.029479503631592,13.142876625061035,39.66498947143555
drone_000287.pt,50,1,Yarkon,9.416966438293457,11.266134262084961,42.676025390625
drone_000288.pt,50,1,Yarkon,7.807158470153809,13.053890228271484,41.398014068603516
drone_000289.pt,50,1,Yarkon,6.53439474105835,12.477724075317383,43.630279541015625
drone_000290.pt,50,1,Yarkon,4.960273265838623,12.210028648376465,45.67079544067383
drone_000291.pt,50,1,Yarkon,8.422501564025879,11.331812858581543,41.43308639526367
drone_000292.pt,50,1,Yarkon,8.264398574829102,12.438384056091309,41.77785873413086
drone_000293.pt,50,1,Yarkon,7.492524147033691,11.382575988769531,42.75347900390625
drone_000294.pt,50,1,Yarkon,5.814875602722168,12.80239200592041,49.03581237792969
drone_000295.pt,50,1,Yarkon,6.291652679443359,11.84347152709961,49.33246612548828
drone_000296.pt,50,1,Yarkon,1.9007645845413208,12.552021026611328,45.66725158691406
drone_000297.pt,50,1,Yarkon,2.9016761779785156,13.474100112915039,43.57481384277344
drone_000298.pt,50,1,Yarkon,4.07288932800293,14.339040756225586,43.65216827392578
drone_000299.pt,50,1,Yarkon,5.310461044311523,12.933566093444824,44.70099639892578
drone_000300.pt,50,1,Yarkon,6.559930801391602,13.38956356048584,41.61819839477539
drone_000301.pt,50,1,Yarkon,3.667004108428955,14.108683586120605,42.240718841552734
drone_000302.pt,50,1,Yarkon,6.232237815856934,14.331864356994629,36.943355560302734
drone_000303.pt,50,1,Yarkon,7.107415676116943,13.754037857055664,35.441856384277344
drone_000304.pt,50,1,Yarkon,6.1016364097595215,13.841506004333496,43.218570709228516
drone_000305.pt,50,1,Yarkon,5.271127700805664,13.888860702514648,44.33092498779297
drone_000306.pt,50,1,Yarkon,4.534772872924805,13.76021957397461,38.954349517822266
drone_000307.pt,50,1,Yarkon,5.556924819946289,13.824254035949707,42.70198440551758
drone_000308.pt,50,1,Yarkon,5.807149887084961,13.004228591918945,41.633277893066406
drone_000309.pt,50,1,Yarkon,5.997358798980713,14.236971855163574,39.2955436706543
drone_000310.pt,50,1,Yarkon,6.959778785705566,13.996488571166992,34.117103576660156
drone_000311.pt,50,1,Yarkon,7.691409111022949,13.064820289611816,33.04761505126953
drone_000312.pt,50,1,Yarkon,6.927497386932373,13.76755428314209,38.718536376953125
drone_000313.pt,50,1,Yarkon,6.791820049285889,12.851305961608887,43.8792839050293
drone_000314.pt,50,1,Yarkon,-3.245041608810425,12.966644287109375,47.414772033691406
drone_000315.pt,50,1,Yarkon,1.0442487001419067,14.659327507019043,44.832881927490234
drone_000316.pt,50,1,Yarkon,7.73890495300293,13.16656494140625,34.5622444152832
drone_000317.pt,50,1,Yarkon,0.8612451553344727,13.746915817260742,45.751155853271484
drone_000318.pt,50,1,Yarkon,5.075767517089844,13.267781257629395,45.34819030761719
drone_000319.pt,50,1,Yarkon,4.7839579582214355,14.451227188110352,44.75209045410156
drone_000320.pt,50,1,Yarkon,6.3558735847473145,15.066927909851074,30.713491439819336
drone_000321.pt,50,1,Yarkon,6.249329090118408,15.318607330322266,31.416616439819336
drone_000322.pt,50,1,Yarkon,6.704198837280273,14.266694068908691,35.45124435424805
drone_000323.pt,50,1,Yarkon,7.401215553283691,13.53188705444336,31.95083999633789
drone_000324.pt,50,1,Yarkon,7.269496440887451,13.295570373535156,31.913679122924805
drone_000325.pt,50,1,Yarkon,8.281065940856934,12.501100540161133,33.95281982421875
drone_000326.pt,50,1,Yarkon,8.797874450683594,10.875834465026855,43.69071578979492
drone_000327.pt,50,1,Yarkon,6.096804618835449,10.426385879516602,51.57865524291992
drone_000328.pt,50,1,Yarkon,8.1727933883667,11.12999153137207,37.5455322265625
drone_000329.pt,50,1,Yarkon,9.492834091186523,10.628049850463867,35.26955032348633
drone_000330.pt,50,1,Yarkon,8.74449348449707,10.292349815368652,38.272987365722656
drone_000331.pt,50,1,Yarkon,-1.298843502998352,10.752033233642578,44.91071319580078
drone_000332.pt,50,1,Yarkon,-0.3607208728790283,11.083768844604492,45.311561584472656
drone_000333.pt,50,1,Yarkon,0.7682756185531616,11.0480318069458,43.22142028808594
drone_000334.pt,50,1,Yarkon,4.170062065124512,11.704416275024414,42.057411193847656
drone_000335.pt,50,1,Yarkon,5.836781978607178,12.8367280960083,39.04145812988281
drone_000336.pt,50,1,Yarkon,9.695816040039062,10.991421699523926,41.49469757080078
ambience_000454.pt,50,0,room,-10.158931732177734,7.779624938964844,18.352529525756836
ambience_000455.pt,50,0,room,-10.750648498535156,7.849944591522217,18.263973236083984
ambience_000456.pt,50,0,room,-10.77566146850586,7.919579029083252,18.906206130981445
ambience_000457.pt,50,0,room,-10.74882984161377,7.929572105407715,18.506834030151367
ambience_000458.pt,50,0,room,-10.813364028930664,7.859472751617432,20.175447463989258
ambience_000459.pt,50,0,room,-10.834687232971191,7.883396625518799,19.818666458129883
ambience_000460.pt,50,0,room,-10.84105110168457,7.839883804321289,18.87773323059082
ambience_000461.pt,50,0,room,-10.80133056640625,7.83840799331665,18.673927307128906
ambience_000462.pt,50,0,room,-10.791681289672852,7.789085865020752,18.510906219482422
ambience_000463.pt,50,0,room,-10.662636756896973,7.85513973236084,19.41260528564453
ambience_000464.pt,50,0,room,-10.505420684814453,7.678089618682861,18.53203010559082
ambience_000465.pt,50,0,room,-10.733781814575195,7.739543437957764,18.33331298828125
ambience_000466.pt,50,0,room,-10.579392433166504,7.733396530151367,18.509124755859375
ambience_000467.pt,50,0,room,-10.708528518676758,7.692768096923828,18.267229080200195
ambience_000468.pt,50,0,room,-10.634814262390137,7.763636589050293,18.984725952148438
ambience_000469.pt,50,0,room,-10.191174507141113,7.659681797027588,21.212873458862305
ambience_000470.pt,50,0,room,-10.77672290802002,7.771417140960693,19.066259384155273
ambience_000471.pt,50,0,room,-10.710198402404785,7.6498308181762695,19.16135597229004
ambience_000472.pt,50,0,room,-9.75187873840332,7.645812034606934,19.538944244384766
ambience_000473.pt,50,0,room,-10.2523775100708,7.779239654541016,19.467384338378906
ambience_000474.pt,50,0,room,-10.675566673278809,7.770933151245117,19.290538787841797
ambience_000475.pt,50,0,room,-10.764145851135254,7.726194381713867,19.291961669921875
ambience_000476.pt,50,0,room,-10.640110969543457,7.709980010986328,19.763153076171875
ambience_000477.pt,50,0,room,-10.57394027709961,7.585682392120361,18.979106903076172
ambience_000478.pt,50,0,room,-10.603833198547363,7.592482566833496,18.723604202270508
ambience_000479.pt,50,0,room,-10.989465713500977,7.718594074249268,19.136917114257812
ambience_000480.pt,50,0,room,-11.04283618927002,7.719144344329834,19.046672821044922
ambience_000481.pt,50,0,room,-11.017037391662598,7.7964067459106445,18.749534606933594
ambience_000482.pt,50,0,room,-10.941731452941895,7.816775321960449,18.93570327758789
ambience_000483.pt,50,0,room,-10.909335136413574,7.760388374328613,18.82989501953125
ambience_000484.pt,50,0,room,-10.864314079284668,7.796448230743408,20.05133819580078
ambience_000485.pt,50,0,room,-10.808927536010742,7.825498104095459,19.708351135253906
ambience_000486.pt,50,0,room,-10.980831146240234,7.74553108215332,18.577503204345703
ambience_000487.pt,50,0,room,-10.929325103759766,7.743290901184082,18.557910919189453
ambience_000488.pt,50,0,room,-10.86552619934082,7.729620933532715,18.80282974243164
ambience_000489.pt,50,0,room,-10.907672882080078,7.768743991851807,18.962360382080078
ambience_000490.pt,50,0,room,-10.875774383544922,7.7825164794921875,18.541654586791992
ambience_000491.pt,50,0,room,-11.028934478759766,7.731990337371826,19.23971939086914
ambience_000492.pt,50,0,room,-10.705729484558105,7.839072227478027,18.809864044189453
ambience_000493.pt,50,0,room,-10.813570022583008,7.811720848083496,18.67915916442871
ambience_000494.pt,50,0,room,-10.499163627624512,7.805029392242432,19.235774993896484
ambience_000495.pt,50,0,room,-10.140932083129883,7.952205181121826,19.27327537536621
ambience_000496.pt,50,0,room,-10.810933113098145,7.782055854797363,18.41581153869629
ambience_000497.pt,50,0,room,-10.862105369567871,7.785158157348633,19.552921295166016
ambience_000498.pt,50,0,room,-10.916326522827148,7.780143737792969,19.37283706665039
ambience_000499.pt,50,0,room,-10.751379013061523,7.883384704589844,19.7629337310791
ambience_000500.pt,50,0,room,-10.848247528076172,7.760602951049805,18.490985870361328
ambience_000501.pt,50,0,room,-10.794953346252441,7.7188239097595215,18.547624588012695
ambience_000502.pt,50,0,room,-10.650675773620605,7.689916610717773,18.579702377319336
ambience_000503.pt,50,0,room,-10.656925201416016,8.0184326171875,19.194900512695312
ambience_000504.pt,50,0,room,-9.996647834777832,8.206038475036621,19.888813018798828
ambience_000505.pt,50,0,room,-9.553688049316406,8.140390396118164,19.67593765258789
ambience_000506.pt,50,0,room,-9.513875961303711,8.16039752960205,19.89181137084961
ambience_000507.pt,50,0,room,-9.089751243591309,8.267129898071289,26.410329818725586
ambience_000508.pt,50,0,room,-8.821250915527344,8.308996200561523,19.713184356689453
