filename,is_drone,date,location,noise_level,noise_type,gain,sr,duration,num
ambience_000328.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000329.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000330.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000331.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000332.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000333.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000334.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000335.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000336.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000337.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000338.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000339.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000340.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000341.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000342.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000343.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000344.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000345.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000346.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000347.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000348.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000349.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000350.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000351.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000352.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000353.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000354.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000355.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000356.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000357.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000358.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000359.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000360.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000361.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000362.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000363.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000364.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000365.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000366.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000367.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000368.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000369.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000370.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000371.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000372.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000373.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000374.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000375.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000376.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000377.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000378.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000379.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000380.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000381.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000382.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000383.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000384.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000385.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000386.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000387.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000388.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000389.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000390.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000391.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000392.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000393.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000394.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000395.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000396.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000397.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000398.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000399.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000400.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000401.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000402.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000403.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000404.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000405.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000406.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000407.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000408.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000409.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000410.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000411.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000412.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000413.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000414.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000415.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000416.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000417.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000418.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000419.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000420.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000421.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000422.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000423.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000424.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000425.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000426.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000427.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000428.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000429.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000430.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000431.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000432.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000433.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000434.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000435.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000436.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000437.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000438.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000439.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000440.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000441.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000442.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000443.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000444.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000445.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000446.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000447.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000448.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000449.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000450.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000451.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000452.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
ambience_000453.pt,False,2026-01-03,Yarkon,high noise,road,75,22050,300,1
drone_000252.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000253.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000254.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000255.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000256.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000257.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000258.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000259.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000260.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000261.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000262.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000263.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000264.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000265.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000266.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000267.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000268.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000269.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000270.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000271.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000272.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000273.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000274.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000275.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000276.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000277.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000278.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000279.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000280.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000281.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000282.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000283.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000284.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000285.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000286.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000287.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000288.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000289.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000290.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000291.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000292.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000293.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000294.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000295.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000296.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000297.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000298.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000299.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000300.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000301.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000302.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000303.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000304.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000305.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000306.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000307.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000308.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000309.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000310.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000311.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000312.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000313.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000314.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000315.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000316.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000317.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000318.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000319.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000320.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000321.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000322.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000323.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000324.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000325.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000326.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000327.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000328.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000329.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000330.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000331.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000332.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000333.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000334.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000335.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
drone_000336.pt,True,2026-01-03,Yarkon,hign noise,road,50,22050,300,2
ambience_000454.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000455.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000456.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000457.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000458.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000459.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000460.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000461.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000462.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000463.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000464.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000465.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000466.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000467.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000468.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000469.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000470.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000471.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000472.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000473.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000474.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000475.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000476.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000477.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000478.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000479.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000480.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000481.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000482.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000483.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000484.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000485.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000486.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000487.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000488.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000489.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000490.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000491.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000492.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000493.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000494.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000495.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000496.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000497.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000498.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000499.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000500.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000501.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000502.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000503.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000504.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000505.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000506.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000507.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000508.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000509.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000510.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000511.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000512.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000513.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000514.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000515.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000516.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000517.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000518.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000519.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000520.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000521.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000522.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000523.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000524.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000525.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000526.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000527.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
ambience_000528.pt,False,2025-12-15,room,low noise,ambience,50,22050,300,1
drone_000337.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000338.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000339.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000340.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000341.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000342.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000343.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000344.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000345.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000346.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000347.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000348.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000349.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000350.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000351.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000352.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000353.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000354.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000355.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000356.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000357.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000358.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000359.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000360.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000361.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000362.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000363.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000364.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000365.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000366.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000367.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000368.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000369.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000370.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000371.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000372.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000373.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000374.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000375.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000376.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000377.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000378.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000379.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000380.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000381.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000382.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000383.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000384.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000385.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000386.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000387.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000388.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000389.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000390.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000391.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
drone_000392.pt,True,2026-01-05,Yarkon rosh zipor,low noise,ambience,50,22050,300,1
